station_name	id	station_id	line_cd	pref_cd	pref	post	add	lon	lat	MESH_CODES	suumoEkiCode	comment	line_num	rent_oneRoom	rent_1K	rent_1LDK	rent_2LDK	rent_3LDK	park_area	water_depth	pachinko	sexShop	supermarket_num	landPrice	access	population	park	flood	security	supermarket	livable
志村三丁目	7651	9930322	99303	13	tokyo	174-0056	板橋区志村３-２３-１	139.685937	35.777391	[5339551434, 5339551443, 5339551444, 5339551533, 5339551534, 5339552324, 5339552342, 5339552343, 5339552344, 5339552411, 5339552412, 5339552413, 5339552414, 5339552421, 5339552422, 5339552423, 5339552424, 5339552431, 5339552432, 5339552433, 5339552434, 5339552441, 5339552442, 5339552443, 5339552444, 5339552511, 5339552512, 5339552513, 5339552514, 5339552521, 5339552523, 5339552524, 5339552531, 5339552532, 5339552533, 5339552534, 5339552541, 5339552542, 5339552543, 5339552544, 5339552633, 5339553321, 5339553322, 5339553323, 5339553324, 5339553341, 5339553342, 5339553344, 5339553411, 5339553412, 5339553413, 5339553414, 5339553421, 5339553422, 5339553423, 5339553424, 5339553431, 5339553432, 5339553433, 5339553434, 5339553441, 5339553442, 5339553443, 5339553444, 5339553511, 5339553512, 5339553513, 5339553514, 5339553521, 5339553522, 5339553523, 5339553524, 5339553531, 5339553532, 5339553533, 5339553534, 5339553541, 5339553542, 5339553543, 5339553544, 5339553611, 5339553613, 5339553631, 5339554322, 5339554411, 5339554412, 5339554413, 5339554414, 5339554421, 5339554422, 5339554423, 5339554424, 5339554431, 5339554432, 5339554441, 5339554442, 5339554443, 5339554444, 5339554511, 5339554512, 5339554513, 5339554514, 5339554521, 5339554522, 5339554523, 5339554531, 5339554532, 5339554533, 5339554541]	17800		1	6.1	6.8	9.2	11.3	13.5	235704	20.0	12	0	13	56.481300229999995	45.07042253521127	71.16130494321307	58.7175618	47.201198500000004	84.2105263	46.547466799999995	100.0
蓮根	7652	9930323	99303	13	tokyo	174-0046	板橋区蓮根２-３１-３０	139.678993	35.784335	[5339552342, 5339552343, 5339552344, 5339552431, 5339552432, 5339552433, 5339552434, 5339552441, 5339552443, 5339552444, 5339552533, 5339553312, 5339553314, 5339553321, 5339553322, 5339553323, 5339553324, 5339553331, 5339553332, 5339553333, 5339553334, 5339553341, 5339553342, 5339553343, 5339553344, 5339553411, 5339553412, 5339553413, 5339553414, 5339553421, 5339553422, 5339553423, 5339553424, 5339553431, 5339553432, 5339553433, 5339553434, 5339553441, 5339553442, 5339553443, 5339553444, 5339553511, 5339553513, 5339553514, 5339553531, 5339553532, 5339553533, 5339553534, 5339553543, 5339554311, 5339554312, 5339554313, 5339554314, 5339554321, 5339554322, 5339554323, 5339554324, 5339554331, 5339554332, 5339554334, 5339554341, 5339554342, 5339554343, 5339554344, 5339554411, 5339554412, 5339554413, 5339554414, 5339554421, 5339554422, 5339554423, 5339554424, 5339554431, 5339554432, 5339554433, 5339554434, 5339554441, 5339554442, 5339554443, 5339554444, 5339554511, 5339554512, 5339554513, 5339554514, 5339554521, 5339554523, 5339554531, 5339554532, 5339554533, 5339554534, 5339555312, 5339555321, 5339555322, 5339555323, 5339555324, 5339555342, 5339555411, 5339555412, 5339555413, 5339555414, 5339555421, 5339555422, 5339555423, 5339555424, 5339555431, 5339555432, 5339555441, 5339555511, 5339555513]	30540		1	6.1	6.7	9.1	11.2	13.4	235869	20.0	9	0	19	56.863664179999994	43.66197183098592	63.28485277697505	58.7278351	27.1516922	88.1578947	56.2731434	100.0
西台	7653	9930324	99303	13	tokyo	175-0082	板橋区高島平９-１-１	139.673971	35.78699	[5339552343, 5339552344, 5339552433, 5339553242, 5339553244, 5339553312, 5339553313, 5339553314, 5339553321, 5339553322, 5339553323, 5339553324, 5339553331, 5339553332, 5339553333, 5339553334, 5339553341, 5339553342, 5339553343, 5339553344, 5339553411, 5339553412, 5339553413, 5339553414, 5339553421, 5339553423, 5339553424, 5339553431, 5339553432, 5339553433, 5339553434, 5339553441, 5339553442, 5339553443, 5339553444, 5339553533, 5339554221, 5339554222, 5339554223, 5339554224, 5339554241, 5339554242, 5339554244, 5339554311, 5339554312, 5339554313, 5339554314, 5339554321, 5339554322, 5339554323, 5339554324, 5339554331, 5339554332, 5339554333, 5339554334, 5339554341, 5339554342, 5339554343, 5339554344, 5339554411, 5339554412, 5339554413, 5339554414, 5339554421, 5339554422, 5339554423, 5339554424, 5339554431, 5339554432, 5339554433, 5339554434, 5339554441, 5339554442, 5339554443, 5339554444, 5339554511, 5339554513, 5339554531, 5339554533, 5339555222, 5339555224, 5339555311, 5339555312, 5339555313, 5339555314, 5339555321, 5339555322, 5339555323, 5339555324, 5339555331, 5339555332, 5339555334, 5339555341, 5339555342, 5339555343, 5339555344, 5339555411, 5339555412, 5339555413, 5339555414, 5339555421, 5339555422, 5339555423, 5339555424, 5339555431, 5339555432, 5339555433, 5339555434, 5339555441]	28980		1	5.9	6.5	8.7	10.7	12.7	244820	20.0	7	0	19	58.766874179999995	43.66197183098592	63.876030656144046	59.2772434	15.706002699999999	90.7894737	56.2731434	100.0
高島平	7654	9930325	99303	13	tokyo	175-0082	板橋区高島平８-２-１	139.661216	35.789056	[5339553144, 5339553213, 5339553214, 5339553221, 5339553222, 5339553223, 5339553224, 5339553231, 5339553232, 5339553233, 5339553234, 5339553241, 5339553242, 5339553243, 5339553244, 5339553311, 5339553313, 5339553314, 5339553323, 5339553331, 5339553332, 5339553333, 5339553334, 5339553341, 5339553342, 5339553343, 5339553344, 5339554122, 5339554123, 5339554124, 5339554141, 5339554142, 5339554143, 5339554144, 5339554211, 5339554212, 5339554213, 5339554214, 5339554221, 5339554222, 5339554223, 5339554224, 5339554231, 5339554232, 5339554233, 5339554234, 5339554241, 5339554242, 5339554243, 5339554244, 5339554311, 5339554312, 5339554313, 5339554314, 5339554321, 5339554322, 5339554323, 5339554324, 5339554331, 5339554332, 5339554333, 5339554334, 5339554341, 5339554342, 5339554343, 5339554344, 5339554411, 5339554413, 5339554431, 5339554433, 5339555121, 5339555122, 5339555124, 5339555142, 5339555211, 5339555212, 5339555213, 5339555214, 5339555221, 5339555222, 5339555223, 5339555224, 5339555231, 5339555232, 5339555233, 5339555234, 5339555241, 5339555242, 5339555243, 5339555244, 5339555311, 5339555312, 5339555313, 5339555314, 5339555321, 5339555322, 5339555323, 5339555324, 5339555331, 5339555332, 5339555333, 5339555334, 5339555341, 5339555342, 5339555343, 5339555411, 5339556212, 5339556221, 5339556222, 5339556311, 5339556312]	22280		1	5.4	6	8	9.8	11.7	1080162	20.0	7	0	15	62.607864189999994	43.66197183098592	56.63950846254541	85.9109455	27.848596399999998	90.7894737	50.0	100.0
新高島平	7655	9930326	99303	13	tokyo	175-0082	板橋区高島平７-１	139.654275	35.790189	[5339553124, 5339553134, 5339553141, 5339553142, 5339553143, 5339553144, 5339553213, 5339553214, 5339553223, 5339553224, 5339553231, 5339553232, 5339553233, 5339553234, 5339553241, 5339553242, 5339553243, 5339553244, 5339553331, 5339553333, 5339553334, 5339554112, 5339554113, 5339554114, 5339554121, 5339554122, 5339554123, 5339554124, 5339554131, 5339554132, 5339554133, 5339554134, 5339554141, 5339554142, 5339554143, 5339554144, 5339554211, 5339554212, 5339554213, 5339554214, 5339554221, 5339554222, 5339554223, 5339554224, 5339554231, 5339554232, 5339554233, 5339554234, 5339554241, 5339554242, 5339554243, 5339554244, 5339554311, 5339554312, 5339554313, 5339554314, 5339554331, 5339554332, 5339554333, 5339554334, 5339554341, 5339554343, 5339555111, 5339555112, 5339555113, 5339555114, 5339555121, 5339555122, 5339555123, 5339555124, 5339555132, 5339555134, 5339555141, 5339555142, 5339555143, 5339555144, 5339555211, 5339555212, 5339555213, 5339555214, 5339555221, 5339555222, 5339555223, 5339555224, 5339555231, 5339555232, 5339555233, 5339555234, 5339555241, 5339555242, 5339555243, 5339555244, 5339555311, 5339555312, 5339555313, 5339555314, 5339555321, 5339555331, 5339555332, 5339555333, 5339556121, 5339556122, 5339556211, 5339556212, 5339556213, 5339556214, 5339556221, 5339556222, 5339556223, 5339556311]	19810		1	5.3	5.8	7.7	9.4	11.2	1142394	20.0	7	0	9	64.00104789	42.25352112676056	47.75519431372379	87.1224849	38.3299122	90.7894737	38.7298335	100.0
西高島平	7656	9930327	99303	13	tokyo	175-0082	板橋区高島平６-１	139.64594	35.791833	[5339553044, 5339553131, 5339553132, 5339553133, 5339553134, 5339553141, 5339553142, 5339553143, 5339553144, 5339553231, 5339553233, 5339553234, 5339554021, 5339554022, 5339554023, 5339554024, 5339554034, 5339554041, 5339554042, 5339554043, 5339554044, 5339554111, 5339554112, 5339554113, 5339554114, 5339554121, 5339554122, 5339554123, 5339554124, 5339554131, 5339554132, 5339554133, 5339554134, 5339554141, 5339554142, 5339554143, 5339554144, 5339554211, 5339554212, 5339554213, 5339554214, 5339554221, 5339554223, 5339554224, 5339554231, 5339554232, 5339554233, 5339554234, 5339554241, 5339554242, 5339554243, 5339554244, 5339555012, 5339555021, 5339555022, 5339555023, 5339555024, 5339555041, 5339555042, 5339555043, 5339555044, 5339555111, 5339555112, 5339555113, 5339555114, 5339555121, 5339555122, 5339555123, 5339555124, 5339555131, 5339555132, 5339555133, 5339555134, 5339555141, 5339555142, 5339555143, 5339555144, 5339555211, 5339555212, 5339555213, 5339555214, 5339555221, 5339555222, 5339555223, 5339555224, 5339555231, 5339555232, 5339555233, 5339555234, 5339555241, 5339555242, 5339555243, 5339556022, 5339556111, 5339556112, 5339556113, 5339556114, 5339556121, 5339556122, 5339556123, 5339556124, 5339556141, 5339556211, 5339556212, 5339556213, 5339556214, 5339556221]	29010		1	5.3	5.8	7.5	9.1	10.8	402866	20.0	12	0	4	64.60696937	42.25352112676056	38.61862161315137	67.13769540000001	48.7621982	84.2105263	25.819889	100.0
曙橋	7659	9930403	99304	13	tokyo	162-0065	新宿区住吉町７-１	139.722881	35.692402	[5339451732, 5339451733, 5339451734, 5339451741, 5339451742, 5339451743, 5339451744, 5339451831, 5339451832, 5339451833, 5339451834, 5339451843, 5339452622, 5339452624, 5339452641, 5339452642, 5339452643, 5339452644, 5339452711, 5339452712, 5339452713, 5339452714, 5339452721, 5339452722, 5339452723, 5339452724, 5339452731, 5339452732, 5339452733, 5339452734, 5339452741, 5339452742, 5339452743, 5339452744, 5339452811, 5339452812, 5339452813, 5339452814, 5339452821, 5339452822, 5339452823, 5339452824, 5339452831, 5339452832, 5339452833, 5339452834, 5339452841, 5339452842, 5339452843, 5339452844, 5339452933, 5339453621, 5339453622, 5339453623, 5339453624, 5339453641, 5339453642, 5339453644, 5339453711, 5339453712, 5339453713, 5339453714, 5339453721, 5339453722, 5339453723, 5339453724, 5339453731, 5339453732, 5339453733, 5339453734, 5339453741, 5339453742, 5339453743, 5339453744, 5339453811, 5339453812, 5339453813, 5339453814, 5339453821, 5339453822, 5339453823, 5339453824, 5339453831, 5339453832, 5339453833, 5339453834, 5339453841, 5339453842, 5339453843, 5339453844, 5339453911, 5339453913, 5339454622, 5339454711, 5339454712, 5339454713, 5339454714, 5339454721, 5339454722, 5339454723, 5339454724, 5339454741, 5339454742, 5339454811, 5339454812, 5339454813, 5339454814, 5339454821, 5339454823, 5339454831]	00590		1	7.5	9	14.8	19.9	25.3	71323	0.0	5	3	28	32.09605686	47.88732394366198	68.38323707499467	43.5495504	100.0	90.9210526	68.31300509999998	100.0
岩本町	7664	9930408	99304	13	tokyo	101-0033	千代田区神田岩本町１	139.775866	35.695534	[5339461144, 5339461233, 5339462044, 5339462112, 5339462113, 5339462114, 5339462121, 5339462122, 5339462123, 5339462124, 5339462131, 5339462132, 5339462133, 5339462134, 5339462141, 5339462142, 5339462143, 5339462144, 5339462211, 5339462212, 5339462213, 5339462214, 5339462221, 5339462223, 5339462224, 5339462231, 5339462232, 5339462233, 5339462234, 5339462241, 5339462242, 5339462243, 5339462244, 5339462331, 5339462333, 5339463022, 5339463024, 5339463042, 5339463044, 5339463111, 5339463112, 5339463113, 5339463114, 5339463121, 5339463122, 5339463123, 5339463124, 5339463131, 5339463132, 5339463133, 5339463134, 5339463141, 5339463142, 5339463143, 5339463144, 5339463211, 5339463212, 5339463213, 5339463214, 5339463221, 5339463222, 5339463223, 5339463224, 5339463231, 5339463232, 5339463233, 5339463234, 5339463241, 5339463242, 5339463243, 5339463244, 5339463311, 5339463313, 5339463314, 5339463331, 5339463332, 5339463333, 5339464022, 5339464111, 5339464112, 5339464113, 5339464114, 5339464121, 5339464122, 5339464123, 5339464124, 5339464132, 5339464141, 5339464142, 5339464143, 5339464144, 5339464211, 5339464212, 5339464213, 5339464214, 5339464221, 5339464222, 5339464223, 5339464224, 5339464231, 5339464232, 5339464233, 5339464234, 5339464241, 5339464242, 5339464243, 5339464311, 5339464313]	03950		1	7.7	9	14.2	18.8	23.7	103814	5.0	33	20	48	33.77001845000001	50.70422535211269	51.773752046409385	47.8343918	82.5606286	39.912280700000004	89.44271909999999	100.0
馬喰横山	7665	9930409	99304	13	tokyo	103-0003	中央区日本橋横山町４-１３	139.782768	35.69212	[5339461144, 5339461231, 5339461232, 5339461233, 5339461234, 5339461241, 5339461242, 5339461243, 5339461244, 5339461331, 5339461333, 5339461334, 5339462121, 5339462122, 5339462123, 5339462124, 5339462132, 5339462134, 5339462141, 5339462142, 5339462143, 5339462144, 5339462211, 5339462212, 5339462213, 5339462214, 5339462221, 5339462222, 5339462223, 5339462224, 5339462231, 5339462232, 5339462233, 5339462234, 5339462241, 5339462242, 5339462243, 5339462244, 5339462311, 5339462312, 5339462313, 5339462314, 5339462321, 5339462323, 5339462331, 5339462332, 5339462333, 5339462334, 5339462341, 5339462342, 5339462343, 5339462344, 5339463112, 5339463114, 5339463121, 5339463122, 5339463123, 5339463124, 5339463141, 5339463142, 5339463143, 5339463144, 5339463211, 5339463212, 5339463213, 5339463214, 5339463221, 5339463222, 5339463223, 5339463224, 5339463231, 5339463232, 5339463233, 5339463234, 5339463241, 5339463242, 5339463243, 5339463244, 5339463311, 5339463312, 5339463313, 5339463314, 5339463321, 5339463322, 5339463323, 5339463324, 5339463331, 5339463332, 5339463333, 5339463334, 5339463341, 5339463343, 5339464122, 5339464124, 5339464211, 5339464212, 5339464213, 5339464214, 5339464221, 5339464222, 5339464223, 5339464224, 5339464232, 5339464241, 5339464242, 5339464311, 5339464312, 5339464313, 5339464314]	30340		1	7.7	9.1	14.1	18.5	23.2	150156	10.0	24	15	36	34.16263840999999	50.70422535211269	62.6224194155224	52.4580265	75.01024120000001	55.921052599999996	77.4596669	100.0
浜町	7666	9930410	99304	13	tokyo	103-0007	中央区日本橋浜町２-５９-３	139.788154	35.688516	[5339461214, 5339461221, 5339461222, 5339461223, 5339461224, 5339461231, 5339461232, 5339461233, 5339461234, 5339461241, 5339461242, 5339461243, 5339461244, 5339461311, 5339461312, 5339461313, 5339461314, 5339461323, 5339461324, 5339461331, 5339461332, 5339461333, 5339461334, 5339461341, 5339461342, 5339461343, 5339461344, 5339461433, 5339462122, 5339462124, 5339462142, 5339462144, 5339462211, 5339462212, 5339462213, 5339462214, 5339462221, 5339462222, 5339462223, 5339462224, 5339462231, 5339462232, 5339462233, 5339462234, 5339462241, 5339462242, 5339462243, 5339462244, 5339462311, 5339462312, 5339462313, 5339462314, 5339462321, 5339462322, 5339462323, 5339462324, 5339462331, 5339462332, 5339462333, 5339462334, 5339462341, 5339462342, 5339462343, 5339462344, 5339462411, 5339462413, 5339462431, 5339462432, 5339462433, 5339463122, 5339463211, 5339463212, 5339463213, 5339463214, 5339463221, 5339463222, 5339463223, 5339463224, 5339463231, 5339463232, 5339463234, 5339463241, 5339463242, 5339463243, 5339463244, 5339463311, 5339463312, 5339463313, 5339463314, 5339463321, 5339463322, 5339463323, 5339463324, 5339463331, 5339463332, 5339463333, 5339463334, 5339463341, 5339463342, 5339463343, 5339463344, 5339463411, 5339463413, 5339464221, 5339464222, 5339464311, 5339464312]	31100		1	7.3	8.6	13.6	18	22.6	284106	10.0	22	0	37	37.08894648	49.29577464788733	68.12216872275563	61.524256799999996	65.33818029999999	71.0526316	78.5281266	100.0
菊川	7668	9930412	99304	13	tokyo	130-0024	墨田区菊川３-１６-２	139.806016	35.688379	[5339461323, 5339461324, 5339461334, 5339461341, 5339461342, 5339461343, 5339461344, 5339461411, 5339461412, 5339461413, 5339461414, 5339461421, 5339461422, 5339461423, 5339461424, 5339461431, 5339461432, 5339461433, 5339461434, 5339461441, 5339461442, 5339461443, 5339461444, 5339461513, 5339461531, 5339461532, 5339461533, 5339461534, 5339461543, 5339462312, 5339462314, 5339462321, 5339462322, 5339462323, 5339462324, 5339462332, 5339462334, 5339462341, 5339462342, 5339462343, 5339462344, 5339462411, 5339462412, 5339462413, 5339462414, 5339462421, 5339462422, 5339462423, 5339462424, 5339462431, 5339462432, 5339462433, 5339462434, 5339462441, 5339462442, 5339462443, 5339462444, 5339462511, 5339462512, 5339462513, 5339462514, 5339462521, 5339462523, 5339462531, 5339462532, 5339462533, 5339462534, 5339462541, 5339462543, 5339463312, 5339463314, 5339463321, 5339463322, 5339463323, 5339463324, 5339463341, 5339463342, 5339463344, 5339463411, 5339463412, 5339463413, 5339463414, 5339463421, 5339463422, 5339463423, 5339463424, 5339463431, 5339463432, 5339463433, 5339463434, 5339463441, 5339463442, 5339463443, 5339463444, 5339463511, 5339463512, 5339463513, 5339463514, 5339463521, 5339463523, 5339463531, 5339463532, 5339463533, 5339464411, 5339464412, 5339464421, 5339464422]	10690		1	7.2	8.1	11.8	15	18.4	581011	10.0	23	32	17	44.11006305	47.88732394366198	86.1888069340847	73.5736605	71.9723084	43.0701754	53.22906470000001	100.0
西大島	7670	9930414	99304	13	tokyo	136-0072	江東区大島２-４１-１９	139.826206	35.689349	[5339461514, 5339461522, 5339461523, 5339461524, 5339461531, 5339461532, 5339461533, 5339461534, 5339461541, 5339461542, 5339461543, 5339461544, 5339461611, 5339461613, 5339461614, 5339461623, 5339461631, 5339461632, 5339461633, 5339461634, 5339461641, 5339461642, 5339461643, 5339461644, 5339461733, 5339462422, 5339462424, 5339462442, 5339462444, 5339462511, 5339462512, 5339462513, 5339462514, 5339462521, 5339462522, 5339462523, 5339462524, 5339462531, 5339462532, 5339462533, 5339462534, 5339462541, 5339462542, 5339462543, 5339462544, 5339462611, 5339462612, 5339462613, 5339462614, 5339462621, 5339462622, 5339462623, 5339462624, 5339462631, 5339462632, 5339462633, 5339462634, 5339462641, 5339462642, 5339462643, 5339462644, 5339462711, 5339462713, 5339462714, 5339462731, 5339462732, 5339462733, 5339462734, 5339463422, 5339463511, 5339463512, 5339463513, 5339463514, 5339463521, 5339463522, 5339463523, 5339463524, 5339463531, 5339463532, 5339463534, 5339463541, 5339463542, 5339463543, 5339463544, 5339463611, 5339463612, 5339463613, 5339463614, 5339463621, 5339463622, 5339463623, 5339463624, 5339463631, 5339463632, 5339463633, 5339463634, 5339463641, 5339463642, 5339463643, 5339463644, 5339463711, 5339463712, 5339463713, 5339463731, 5339464521, 5339464522, 5339464611, 5339464612, 5339464621]	28430		1	6.9	7.6	10.5	13	15.6	542221	20.0	26	18	12	49.72628047	47.88732394366198	97.30256566550553	72.3136626	41.955912899999994	50.7894737	44.721359500000005	100.0
大島	7671	9930415	99304	13	tokyo	136-0072	江東区大島５-１０-８	139.83565	35.689905	[5339461544, 5339461614, 5339461623, 5339461624, 5339461631, 5339461632, 5339461633, 5339461634, 5339461641, 5339461642, 5339461643, 5339461644, 5339461713, 5339461714, 5339461731, 5339461732, 5339461733, 5339461734, 5339461741, 5339461743, 5339461744, 5339462522, 5339462523, 5339462524, 5339462541, 5339462542, 5339462543, 5339462544, 5339462611, 5339462612, 5339462613, 5339462614, 5339462621, 5339462622, 5339462623, 5339462624, 5339462631, 5339462632, 5339462633, 5339462634, 5339462641, 5339462642, 5339462643, 5339462644, 5339462711, 5339462712, 5339462713, 5339462714, 5339462721, 5339462722, 5339462723, 5339462724, 5339462731, 5339462732, 5339462733, 5339462734, 5339462741, 5339462742, 5339462743, 5339462744, 5339462813, 5339462831, 5339462833, 5339463521, 5339463522, 5339463523, 5339463524, 5339463542, 5339463544, 5339463611, 5339463612, 5339463613, 5339463614, 5339463621, 5339463622, 5339463623, 5339463624, 5339463631, 5339463632, 5339463633, 5339463634, 5339463641, 5339463642, 5339463643, 5339463644, 5339463711, 5339463712, 5339463713, 5339463714, 5339463721, 5339463722, 5339463723, 5339463724, 5339463731, 5339463732, 5339463733, 5339463734, 5339463741, 5339463742, 5339463743, 5339463811, 5339464611, 5339464612, 5339464621, 5339464622, 5339464623, 5339464624, 5339464711, 5339464712, 5339464713]	05850		1	6.2	6.9	9.6	12	14.5	860630	20.0	15	0	19	54.69549657	47.88732394366198	95.71896635231771	81.1671684	33.59833510000001	80.26315790000001	56.2731434	100.0
東大島	7672	9930416	99304	13	tokyo	136-0072	江東区大島９-３-１４	139.845963	35.690355	[5339461642, 5339461643, 5339461644, 5339461713, 5339461714, 5339461723, 5339461724, 5339461731, 5339461732, 5339461733, 5339461734, 5339461741, 5339461742, 5339461743, 5339461744, 5339461813, 5339461831, 5339461832, 5339461833, 5339461834, 5339461843, 5339462621, 5339462622, 5339462623, 5339462624, 5339462632, 5339462634, 5339462641, 5339462642, 5339462643, 5339462644, 5339462711, 5339462712, 5339462713, 5339462714, 5339462721, 5339462722, 5339462723, 5339462724, 5339462731, 5339462732, 5339462733, 5339462734, 5339462741, 5339462742, 5339462743, 5339462744, 5339462811, 5339462812, 5339462813, 5339462814, 5339462821, 5339462823, 5339462824, 5339462831, 5339462832, 5339462833, 5339462834, 5339462841, 5339462842, 5339462843, 5339462844, 5339463612, 5339463621, 5339463622, 5339463623, 5339463624, 5339463641, 5339463642, 5339463644, 5339463711, 5339463712, 5339463713, 5339463714, 5339463721, 5339463722, 5339463723, 5339463724, 5339463731, 5339463732, 5339463733, 5339463734, 5339463741, 5339463742, 5339463743, 5339463744, 5339463811, 5339463812, 5339463813, 5339463814, 5339463821, 5339463822, 5339463823, 5339463824, 5339463831, 5339463832, 5339463833, 5339463834, 5339463841, 5339463843, 5339464622, 5339464711, 5339464712, 5339464714, 5339464721, 5339464722, 5339464723, 5339464724, 5339464811, 5339464812]	31700		1	5.8	6.5	9	11.3	13.6	693177	20.0	12	0	9	57.84536217	46.47887323943662	84.19572574084098	76.8930895	41.0979356	84.2105263	38.7298335	100.0
船堀	7673	9930417	99304	13	tokyo	134-0091	江戸川区船堀３-６-１	139.864258	35.683795	[5339460834, 5339460841, 5339460842, 5339460843, 5339460844, 5339460931, 5339460932, 5339460933, 5339460934, 5339460941, 5339460943, 5339460944, 5339461742, 5339461744, 5339461811, 5339461812, 5339461813, 5339461814, 5339461821, 5339461822, 5339461823, 5339461824, 5339461831, 5339461832, 5339461833, 5339461834, 5339461841, 5339461842, 5339461843, 5339461844, 5339461911, 5339461912, 5339461913, 5339461914, 5339461921, 5339461922, 5339461923, 5339461924, 5339461931, 5339461932, 5339461933, 5339461934, 5339461941, 5339461942, 5339461943, 5339461944, 5339462722, 5339462724, 5339462811, 5339462812, 5339462813, 5339462814, 5339462821, 5339462822, 5339462823, 5339462824, 5339462831, 5339462832, 5339462833, 5339462834, 5339462841, 5339462842, 5339462843, 5339462844, 5339462911, 5339462912, 5339462913, 5339462914, 5339462921, 5339462922, 5339462923, 5339462924, 5339462931, 5339462932, 5339462933, 5339462934, 5339462941, 5339462942, 5339462943, 5339462944, 5339463812, 5339463814, 5339463821, 5339463822, 5339463823, 5339463824, 5339463842, 5339463911, 5339463912, 5339463913, 5339463914, 5339463921, 5339463922, 5339463923, 5339463924, 5339463931, 5339463932, 5339471011, 5339471013, 5339471031, 5339471032, 5339471033, 5339471034, 5339472011, 5339472012, 5339472013, 5339472014, 5339472031, 5339472032, 5339472033, 5339473011]	34520		1	5.5	6.1	8.4	10.5	12.6	230506	10.0	6	0	8	60.872693430000005	46.47887323943662	62.5006140525821	58.3911238	45.2892202	92.1052632	36.5148372	100.0
一之江	7674	9930418	99304	13	tokyo	134-0003	江戸川区春江町４-２	139.882934	35.686055	[5339461922, 5339461923, 5339461924, 5339461934, 5339461941, 5339461942, 5339461943, 5339461944, 5339462912, 5339462914, 5339462921, 5339462922, 5339462923, 5339462924, 5339462932, 5339462941, 5339462942, 5339462943, 5339462944, 5339463921, 5339463922, 5339463923, 5339463924, 5339463942, 5339470033, 5339470034, 5339470043, 5339470044, 5339470133, 5339471011, 5339471012, 5339471013, 5339471014, 5339471021, 5339471022, 5339471023, 5339471024, 5339471031, 5339471032, 5339471033, 5339471034, 5339471041, 5339471042, 5339471043, 5339471044, 5339471111, 5339471112, 5339471113, 5339471114, 5339471123, 5339471131, 5339471132, 5339471133, 5339471134, 5339471141, 5339471143, 5339471144, 5339472011, 5339472012, 5339472013, 5339472014, 5339472021, 5339472022, 5339472023, 5339472024, 5339472031, 5339472032, 5339472033, 5339472034, 5339472041, 5339472042, 5339472043, 5339472044, 5339472111, 5339472112, 5339472113, 5339472114, 5339472121, 5339472122, 5339472123, 5339472124, 5339472131, 5339472132, 5339472133, 5339472134, 5339472141, 5339472142, 5339472143, 5339472144, 5339473011, 5339473012, 5339473013, 5339473014, 5339473021, 5339473022, 5339473023, 5339473024, 5339473031, 5339473032, 5339473034, 5339473041, 5339473042, 5339473043, 5339473044, 5339473111, 5339473112, 5339473113, 5339473114, 5339473121, 5339473123, 5339473131, 5339473132]	03060		1	5.4	5.9	8	9.9	11.9	115373	10.0	20	0	8	62.602736179999994	45.07042253521127	59.79549681920119	49.113662600000005	69.40275159999999	73.6842105	36.5148372	100.0
瑞江	7675	9930419	99304	13	tokyo	132-0011	江戸川区瑞江２-２-１	139.89761	35.693318	[5339471133, 5339471134, 5339471141, 5339471142, 5339471143, 5339471144, 5339471231, 5339471233, 5339471234, 5339472022, 5339472024, 5339472041, 5339472042, 5339472043, 5339472044, 5339472111, 5339472112, 5339472113, 5339472114, 5339472121, 5339472122, 5339472123, 5339472124, 5339472131, 5339472132, 5339472133, 5339472134, 5339472141, 5339472142, 5339472143, 5339472144, 5339472211, 5339472212, 5339472213, 5339472214, 5339472221, 5339472223, 5339472224, 5339472231, 5339472232, 5339472233, 5339472234, 5339472241, 5339472242, 5339472243, 5339472244, 5339473021, 5339473022, 5339473023, 5339473024, 5339473041, 5339473042, 5339473043, 5339473044, 5339473111, 5339473112, 5339473113, 5339473114, 5339473121, 5339473122, 5339473123, 5339473124, 5339473131, 5339473132, 5339473133, 5339473134, 5339473141, 5339473142, 5339473143, 5339473144, 5339473211, 5339473212, 5339473213, 5339473214, 5339473221, 5339473222, 5339473223, 5339473224, 5339473231, 5339473232, 5339473233, 5339473234, 5339473241, 5339473242, 5339473243, 5339473244, 5339473311, 5339473313, 5339474022, 5339474111, 5339474112, 5339474113, 5339474114, 5339474121, 5339474122, 5339474123, 5339474124, 5339474132, 5339474141, 5339474142, 5339474211, 5339474212, 5339474213, 5339474214, 5339474221, 5339474222, 5339474223, 5339474231, 5339474232]	36730		1	5.5	6	8.1	10	12	77122	5.0	21	1	20	61.97940838	45.07042253521127	59.416275445222134	44.4089849	65.7863988	71.5350877	57.735026899999994	100.0
